rpm,temperature,load_factor,voltage,current,power_watts,efficiency,motor_temp,anomaly
1274.6,23.8,0.926,238.4,2.651,600.36,82.4,55.5,0
667.0,26.7,1.419,218.9,1.359,282.55,83.8,45.4,0
213.0,34.8,1.076,229.6,0.601,131.14,81.2,44.1,0
1286.5,35.3,1.206,225.1,2.656,568.03,81.5,65.1,0
309.5,23.8,0.917,222.5,0.724,152.98,83.0,34.9,0
583.2,39.8,0.724,224.4,1.279,272.5,83.8,54.9,0
1340.1,39.6,1.224,231.9,2.656,585.23,80.7,72.4,0
1340.7,25.9,1.108,232.0,2.73,601.74,82.8,59.0,0
888.1,27.2,1.001,237.3,1.896,427.33,85.6,49.7,0
958.2,43.4,1.124,230.0,2.019,441.27,84.4,71.0,0
738.1,40.6,0.708,221.2,1.587,333.46,85.7,59.8,0
551.9,37.4,1.294,228.8,1.21,263.12,83.6,55.0,0
594.4,22.1,1.448,223.1,1.345,284.97,84.2,40.5,0
1007.0,30.5,1.391,224.0,2.12,451.02,85.0,56.6,0
1102.8,34.0,0.821,232.9,2.352,520.39,85.1,60.6,0
1149.9,24.7,0.906,231.0,2.321,509.23,83.4,51.7,0
1147.5,31.2,1.308,232.9,2.385,527.85,83.2,61.7,0
309.4,35.0,1.095,228.2,0.679,147.21,83.6,46.6,0
793.3,28.2,1.048,234.0,1.687,374.86,85.6,49.2,0
269.1,39.5,1.427,227.9,0.635,137.51,82.3,52.2,0
859.4,41.0,1.036,235.6,1.8,402.89,86.1,63.2,0
729.8,28.1,1.015,231.7,1.503,821.15,86.9,48.0,1
1265.2,41.0,0.542,229.0,2.576,560.22,83.2,71.1,0
621.1,22.6,0.569,231.1,1.293,283.77,84.1,38.4,0
340.5,40.9,0.507,229.9,0.646,141.14,83.4,50.7,0
371.6,23.8,1.413,238.0,0.723,163.36,82.3,39.1,0
1113.8,22.1,0.908,231.2,2.298,504.81,85.3,48.8,0
941.9,36.0,0.969,230.0,1.83,399.78,84.1,58.8,0
321.3,31.8,1.345,228.8,0.732,159.14,82.5,41.9,0
300.9,42.7,1.109,234.2,0.681,151.56,81.7,52.2,0
1041.2,29.1,1.11,233.5,2.194,486.76,84.6,56.2,0
287.3,27.2,0.797,228.6,0.608,132.06,82.6,37.3,0
1186.2,32.5,1.334,224.2,2.55,543.21,84.3,62.8,0
1047.5,31.4,0.666,225.5,2.202,471.72,84.5,58.0,0
297.6,28.6,0.553,229.1,0.576,125.33,82.5,37.3,0
301.8,37.3,0.692,236.7,0.661,148.74,81.9,44.5,0
1384.0,39.0,0.768,228.7,2.922,634.91,81.3,71.3,0
649.1,41.3,0.782,227.0,1.344,289.83,83.4,59.4,0
644.8,44.3,1.171,221.2,1.39,292.04,86.2,63.8,0
1175.4,26.7,0.718,237.6,2.483,560.5,83.5,54.9,0
1336.7,37.9,1.177,232.8,2.743,606.78,83.8,68.8,0
1383.2,29.9,0.591,234.0,2.882,640.61,81.5,60.6,0
1104.1,36.9,0.647,234.8,2.232,497.86,82.2,61.4,0
651.5,31.9,1.009,229.2,1.241,270.18,84.3,50.5,0
300.2,44.8,1.422,230.4,0.778,170.25,82.5,59.5,0
1132.6,38.2,1.36,237.4,2.393,539.86,84.0,67.3,0
870.1,43.8,1.469,230.9,1.883,412.96,85.6,69.2,0
709.1,40.9,1.15,232.9,1.462,323.5,85.1,59.9,0
1287.6,42.6,1.176,234.4,2.626,584.63,82.3,74.2,0
333.4,40.4,1.125,233.2,0.821,181.9,81.9,52.1,0
791.2,31.5,1.123,229.4,1.682,366.51,84.6,54.7,0
213.6,26.3,0.647,229.8,0.48,104.81,82.2,32.7,0
762.4,29.3,1.044,233.9,1.617,359.35,85.8,49.8,0
267.6,20.5,0.886,233.9,0.675,150.06,81.5,31.7,0
342.6,33.1,0.943,235.8,0.802,179.59,83.9,42.7,0
341.0,32.6,1.024,232.8,0.742,164.1,83.5,45.0,0
979.1,33.1,0.628,233.0,1.952,432.15,83.8,56.0,0
1095.3,44.4,0.859,227.8,2.307,499.24,84.4,69.9,0
900.0,42.8,0.563,227.1,1.825,393.69,85.3,64.8,0
1354.6,24.0,1.48,233.9,2.748,610.65,80.9,60.2,0
649.8,29.2,0.619,227.1,1.426,307.61,83.4,46.0,0
542.9,30.6,0.759,229.9,1.198,261.61,84.8,45.0,0
1242.3,29.0,1.391,236.9,2.603,585.69,82.6,59.4,0
468.3,40.0,0.983,236.1,0.964,216.18,85.4,54.4,0
1355.9,33.1,0.636,231.5,2.866,630.35,83.6,63.2,0
214.6,34.3,0.884,228.5,0.559,121.38,82.0,42.9,0
1363.9,41.3,0.616,229.4,2.785,606.81,82.8,71.2,0
251.8,40.1,0.7,234.3,0.553,123.1,81.0,48.1,0
1269.4,23.3,0.552,229.8,2.594,903.39,81.5,51.5,1
833.2,37.8,0.938,227.2,1.727,372.84,84.8,58.0,0
1391.6,30.9,1.307,236.1,2.99,670.57,80.2,66.3,0
288.6,27.4,1.086,230.9,0.64,140.28,82.7,37.8,0
864.6,21.3,1.106,227.1,1.752,378.1,84.2,44.2,0
1363.2,32.2,0.701,232.4,2.873,634.28,82.0,62.6,0
827.7,28.9,0.844,234.9,1.698,378.86,84.8,50.3,0
955.3,26.3,1.345,225.0,2.043,436.71,85.4,52.7,0
1034.9,37.4,0.588,229.0,2.17,472.15,84.8,61.5,0
745.4,39.2,1.358,228.8,1.595,346.66,84.6,59.8,0
953.1,26.1,0.984,232.3,1.933,426.47,83.4,49.9,0
901.2,21.2,1.337,233.2,1.888,418.2,85.1,47.5,0
1281.4,41.2,0.818,227.2,2.586,558.35,80.9,70.6,0
254.5,20.2,0.839,222.5,0.57,120.52,83.3,30.6,0
537.2,43.4,1.252,235.2,1.219,272.32,84.8,60.4,0
1340.5,35.7,1.285,224.4,2.867,611.15,82.9,68.6,0
1268.3,28.0,0.73,231.4,2.547,559.75,81.8,57.2,0
746.8,26.2,1.473,229.3,1.581,344.43,85.3,47.6,0
944.2,20.2,0.584,230.8,1.912,419.14,84.1,42.9,0
532.9,25.9,0.569,238.3,1.134,256.61,84.4,38.5,0
425.7,23.4,1.096,245.2,0.854,198.83,82.6,38.0,0
756.4,35.3,1.223,221.8,1.563,329.36,84.9,57.6,0
624.0,24.2,1.461,234.9,1.261,281.34,83.3,44.4,0
900.4,33.2,0.905,229.2,1.807,393.56,84.7,55.2,0
293.3,34.8,0.525,235.2,0.615,137.34,80.8,43.4,0
1369.3,27.5,1.103,234.8,2.905,647.88,83.5,59.6,0
1383.5,20.9,0.79,237.0,2.845,640.6,81.8,52.3,0
1037.8,20.9,0.933,231.4,2.146,471.9,84.4,45.8,0
843.3,20.7,0.988,225.6,1.824,390.85,85.7,41.7,0
571.4,38.5,0.565,234.6,1.229,273.9,83.2,53.4,0
1176.6,28.0,0.986,230.6,2.454,537.63,82.8,57.4,0
1021.7,39.9,0.926,228.8,2.106,457.81,85.0,66.0,0
395.1,30.8,1.213,227.6,0.85,183.77,83.5,45.0,0
1293.1,31.3,1.146,235.0,2.609,582.6,81.8,64.4,0
1187.0,32.8,0.685,238.0,2.411,545.19,84.2,59.3,0
1339.8,37.8,0.706,224.0,2.739,582.84,82.4,69.4,0
1070.9,26.8,0.751,233.1,2.223,492.37,84.8,52.9,0
936.1,23.0,0.679,228.1,1.927,417.72,85.2,45.2,0
701.9,33.9,1.157,222.7,1.477,312.49,84.2,53.9,0
1319.3,28.2,1.494,230.7,2.696,590.94,82.2,63.1,0
1239.3,31.1,1.152,225.8,2.587,555.06,81.2,62.3,0
254.3,36.2,1.107,222.1,0.575,121.36,81.5,47.1,0
231.6,32.4,0.91,226.1,0.559,120.03,81.5,41.1,0
651.8,35.5,0.813,224.9,1.284,274.28,85.4,51.7,0
1172.7,33.6,1.411,226.8,2.466,531.31,84.1,64.2,0
1384.7,38.5,1.469,223.4,2.919,619.37,80.8,72.4,0
380.5,37.6,0.997,228.0,0.879,190.51,82.5,51.0,0
913.0,33.4,0.79,226.4,1.889,406.33,86.2,53.8,0
657.1,37.0,1.27,231.9,1.46,321.7,84.5,56.8,0
1363.9,41.8,0.632,233.0,2.738,605.89,81.9,72.0,0
1210.5,30.8,1.266,231.3,2.511,551.69,84.1,60.9,0
1206.0,30.3,1.319,228.8,2.499,543.15,83.3,60.8,0
762.4,39.1,0.625,228.7,1.647,357.82,84.8,54.6,0
697.8,34.6,1.477,225.8,1.403,300.97,84.6,55.5,0
528.1,21.8,1.486,225.9,1.099,235.96,83.8,38.9,0
267.7,42.3,1.437,233.5,0.737,163.45,82.3,54.0,0
1237.7,20.8,0.996,221.2,2.424,509.46,81.3,53.6,0
1175.5,38.7,0.746,229.6,2.468,538.25,83.2,64.6,0
1399.7,39.0,1.082,228.4,2.857,619.95,81.9,72.8,0
1396.0,43.8,0.92,233.0,2.894,640.68,81.9,75.6,0
866.5,21.4,0.706,222.9,1.86,393.9,86.4,41.3,0
1122.8,34.9,0.924,230.1,2.341,511.72,84.8,60.6,0
1333.7,30.7,1.164,231.7,2.828,622.54,82.6,64.3,0
1219.6,28.3,0.571,220.5,2.471,517.63,83.3,56.7,0
496.8,22.3,0.833,224.6,1.04,221.84,83.6,35.7,0
740.7,34.1,0.518,229.5,1.581,344.67,85.5,52.4,0
355.0,32.0,1.249,232.6,0.782,172.88,83.3,44.3,0
1344.9,22.6,1.141,230.9,2.799,614.06,81.7,54.8,0
927.4,35.3,0.563,232.8,1.977,437.34,84.0,57.4,0
474.4,38.4,1.465,224.6,1.104,235.53,83.9,54.3,0
1006.0,39.2,0.523,222.1,1.998,421.58,85.7,61.2,0
941.8,42.6,1.09,230.4,1.964,429.83,84.9,66.9,0
629.8,30.2,1.276,223.9,1.368,290.86,84.7,49.3,0
336.3,43.8,1.288,225.7,0.769,164.77,83.3,55.9,0
1005.9,41.6,0.534,234.7,2.084,464.6,85.1,66.7,0
824.4,27.4,1.406,230.9,1.761,386.41,85.2,50.1,0
1126.8,24.0,1.418,227.2,2.322,501.12,83.9,54.6,0
824.2,30.9,1.061,226.5,1.723,713.39,84.5,53.3,1
1222.6,30.0,0.982,233.1,2.465,545.95,84.2,58.6,0
862.3,34.4,0.545,231.1,1.762,386.84,84.5,54.8,0
873.1,34.6,1.062,223.9,1.758,373.9,86.5,56.5,0
1252.0,38.7,0.909,220.3,2.594,542.79,83.1,68.4,0
684.2,32.7,1.273,239.4,1.455,330.94,84.9,53.6,0
360.8,22.6,0.904,223.9,0.744,158.17,83.8,33.8,0
234.5,41.5,1.184,232.6,0.659,145.64,81.1,52.5,0
1106.2,27.7,0.601,237.6,2.258,509.55,84.6,52.3,0
944.4,44.3,0.633,230.7,1.979,433.8,84.9,66.5,0
1044.9,22.9,0.64,227.0,2.113,455.62,84.8,47.1,0
455.6,44.0,0.546,222.9,0.962,203.6,83.1,55.4,0
363.6,22.3,1.041,222.8,0.818,173.11,82.4,32.9,0
217.5,25.8,1.294,231.9,0.509,112.08,79.8,37.4,0
620.7,21.2,1.11,237.3,1.318,297.13,84.2,41.1,0
907.9,37.6,1.075,228.0,1.948,421.87,84.4,61.3,0
670.7,41.3,1.181,227.2,1.416,305.61,84.2,60.0,0
725.0,30.9,0.84,233.5,1.456,323.0,84.8,49.8,0
1285.0,43.2,0.862,226.6,2.58,555.32,82.7,74.4,0
617.9,34.8,0.814,231.4,1.383,304.03,85.2,52.5,0
816.8,35.8,1.212,230.2,1.776,388.52,85.6,59.1,0
1140.4,41.1,0.662,228.0,2.388,1115.04,84.5,67.7,1
675.9,27.4,0.513,229.9,1.383,302.08,85.5,44.2,0
946.5,28.9,1.096,238.8,1.91,433.34,85.1,53.4,0
1234.8,42.6,1.442,233.0,2.57,569.0,83.2,73.6,0
1339.4,42.5,1.109,235.5,2.772,620.11,83.0,74.5,0
376.5,44.4,1.283,225.4,0.805,172.37,83.9,58.0,0
1311.9,42.5,1.173,235.5,2.652,593.16,80.9,74.9,0
790.5,23.2,0.997,233.2,1.568,347.28,84.8,42.2,0
509.9,40.6,1.218,222.5,1.154,243.96,82.4,57.4,0
751.0,30.2,1.324,232.7,1.538,340.02,83.2,49.9,0
1376.0,44.8,0.725,227.4,2.849,615.46,81.2,76.3,0
791.1,31.8,0.836,222.3,1.636,345.46,84.9,53.0,0
594.5,33.8,0.724,230.6,1.289,282.34,84.2,50.2,0
960.1,33.2,0.952,232.7,2.018,446.06,83.0,56.3,0
488.2,28.0,1.385,230.8,1.062,232.82,84.8,45.4,0
291.0,21.9,0.845,229.5,0.653,142.28,81.7,32.6,0
354.7,42.4,0.874,228.3,0.79,171.35,83.5,55.6,0
353.7,40.1,1.36,242.3,0.785,382.3,82.3,54.3,1
382.3,23.5,1.015,224.1,0.888,189.0,82.8,37.2,0
366.6,39.4,1.035,234.4,0.803,178.83,83.6,51.5,0
969.0,35.6,1.361,230.1,2.037,445.33,84.4,61.0,0
418.3,30.2,0.991,225.7,0.846,316.28,83.7,44.4,1
614.8,26.4,1.182,229.8,1.329,290.02,84.9,45.4,0
1276.1,41.5,0.586,223.0,2.593,549.32,81.3,69.3,0
768.8,37.5,0.679,227.0,1.585,341.86,85.5,55.1,0
1001.1,33.7,0.904,229.8,2.039,445.08,83.7,58.4,0
406.8,35.2,0.995,222.2,0.892,188.4,82.3,48.4,0
430.7,22.3,1.466,232.5,0.857,189.26,82.9,38.5,0
249.0,31.8,1.471,225.2,0.638,136.39,82.8,45.1,0
402.7,24.8,1.351,222.7,0.896,189.58,81.8,40.7,0
534.3,25.2,0.816,224.6,1.111,237.1,84.9,40.0,0
412.4,36.5,1.464,240.9,0.857,196.15,83.8,51.1,0
306.4,42.8,1.189,220.1,0.737,154.07,82.6,54.1,0
344.8,30.1,0.893,232.2,0.733,161.58,83.2,40.9,0
752.9,25.2,1.202,226.2,1.656,356.02,84.7,46.1,0
447.6,36.2,0.517,228.2,0.982,212.84,84.4,47.2,0
637.1,41.8,0.646,233.0,1.425,315.47,84.3,57.5,0
804.1,38.7,1.33,232.8,1.72,380.41,83.4,61.5,0
1028.5,41.7,1.146,226.6,2.21,475.7,84.4,67.4,0
247.2,33.4,0.864,223.2,0.594,125.98,82.7,43.0,0
1159.3,38.8,1.001,233.1,2.385,528.14,84.2,68.8,0
953.5,23.5,1.405,232.8,2.01,444.48,86.6,49.4,0
298.1,28.7,1.132,228.6,0.64,138.93,82.2,39.6,0
1248.3,29.7,0.898,232.2,2.675,590.03,82.8,59.5,0
1305.0,32.8,0.62,227.8,2.669,577.49,82.2,61.2,0
273.3,43.2,0.794,225.9,0.631,135.35,81.4,52.5,0
532.3,41.9,1.478,230.0,1.2,262.17,83.8,59.2,0
1167.4,23.4,0.937,232.6,2.351,1141.85,82.6,50.3,1
1097.9,24.3,0.972,231.5,2.335,513.58,81.8,50.3,0
421.4,28.9,0.999,232.5,0.87,192.3,83.0,41.7,0
451.2,27.3,1.384,226.2,0.936,201.21,83.8,42.2,0
644.6,35.4,1.104,237.9,1.371,309.95,85.4,55.1,0
781.4,42.6,1.194,228.3,1.601,347.25,84.4,64.6,0
941.9,44.1,0.889,229.4,2.05,446.86,84.2,68.3,0
642.7,36.3,0.529,223.4,1.337,283.69,85.8,50.5,0
755.0,41.0,1.431,229.0,1.462,318.0,83.6,62.9,0
1097.0,33.1,1.449,232.7,2.31,510.47,84.0,62.7,0
244.0,25.2,1.449,233.8,0.613,136.25,82.9,39.0,0
502.9,33.1,1.444,237.8,1.09,246.27,83.4,49.6,0
1056.0,33.9,1.315,232.6,2.144,473.74,82.8,60.3,0
1274.2,38.6,1.185,231.4,2.641,580.56,84.5,70.2,0
814.0,25.5,1.345,227.8,1.697,367.12,85.8,47.8,0
838.5,29.2,1.101,226.7,1.713,368.8,85.8,53.2,0
328.6,29.1,0.634,234.9,0.665,148.33,82.7,39.4,0
736.9,44.0,0.891,234.8,1.57,350.17,85.6,62.9,0
839.1,31.1,1.471,224.6,1.828,390.09,82.5,55.0,0
491.0,38.9,0.851,233.6,1.086,241.12,83.6,52.8,0
523.1,38.8,1.368,233.3,1.067,236.42,85.2,54.2,0
652.7,26.6,0.593,224.4,1.393,296.91,83.4,42.7,0
224.1,34.3,0.834,232.7,0.563,124.42,81.3,42.5,0
586.5,42.4,0.851,224.8,1.328,283.46,84.9,59.0,0
453.7,31.9,0.552,217.9,0.919,190.29,83.0,42.8,0
593.0,43.6,0.619,229.2,1.258,273.86,84.6,59.3,0
343.7,25.4,0.693,231.3,0.776,170.47,83.3,36.2,0
1268.6,21.9,1.338,229.4,2.6,566.6,83.1,54.1,0
912.3,42.3,0.563,244.3,1.923,446.29,84.5,64.6,0
1014.9,41.2,0.799,231.9,2.11,464.78,83.7,63.6,0
1147.0,44.8,0.51,230.7,2.322,508.98,84.2,70.7,0
798.1,37.0,1.196,232.1,1.655,364.99,85.3,58.9,0
304.3,43.4,1.12,227.8,0.771,166.74,82.8,55.0,0
844.5,40.7,1.145,234.6,1.737,387.24,85.1,62.3,0
904.2,41.1,0.874,231.8,1.835,404.06,85.2,62.1,0
1094.5,34.2,0.708,231.6,2.276,500.69,85.0,60.6,0
718.0,29.6,1.22,226.9,1.525,328.7,85.2,50.8,0
353.1,43.4,1.311,222.2,0.75,158.2,83.1,58.8,0
540.5,30.8,0.639,227.5,1.118,241.58,83.8,46.8,0
635.7,33.5,0.987,231.4,1.313,288.73,86.1,49.6,0
975.1,31.2,0.749,227.8,1.987,429.9,83.6,54.2,0
884.9,34.1,0.668,231.5,1.964,431.78,84.7,55.4,0
627.3,31.8,1.234,228.8,1.333,289.79,84.2,51.4,0
1383.8,21.2,1.038,232.2,2.797,616.79,79.8,55.5,0
926.9,42.1,0.716,225.1,2.033,434.74,85.2,63.1,0
484.7,31.1,0.81,231.0,1.085,238.15,83.8,44.3,0
322.1,34.7,1.467,226.8,0.789,169.9,82.7,49.9,0
383.4,23.5,1.349,222.3,0.816,172.36,83.1,36.2,0
495.1,20.1,1.38,229.2,1.139,247.97,84.8,35.8,0
392.8,26.1,0.96,237.7,0.901,203.35,84.2,39.2,0
423.9,37.6,1.124,222.7,0.949,200.76,82.5,53.8,0
542.1,22.5,0.877,230.6,1.065,233.25,86.1,36.0,0
408.0,42.7,0.578,234.0,0.887,197.11,83.2,53.8,0
1276.1,25.4,0.901,241.5,2.709,621.55,83.3,56.0,0
296.3,25.1,1.094,227.5,0.683,147.72,82.6,38.0,0
829.4,24.5,0.787,226.8,1.704,367.19,85.1,45.5,0
692.5,20.3,1.348,224.2,1.461,311.19,85.4,39.1,0
1378.9,39.3,0.651,235.7,2.822,631.8,83.0,68.8,0
334.4,41.9,0.867,225.7,0.714,153.1,83.6,54.3,0
677.4,35.4,0.625,228.1,1.419,307.64,84.6,52.5,0
1363.4,24.7,0.905,220.8,2.869,601.64,81.7,55.4,0
1238.6,27.1,0.54,234.4,2.598,578.53,82.5,55.1,0
1180.5,31.9,0.773,235.8,2.394,536.21,84.3,59.7,0
509.5,43.9,0.901,234.2,1.172,260.71,84.7,56.1,0
405.1,26.2,0.978,222.0,0.923,194.7,83.1,37.1,0
1002.4,38.3,1.044,233.0,2.127,470.86,85.9,63.9,0
1315.3,31.0,0.775,221.6,2.722,573.1,83.4,63.2,0
868.1,27.4,1.023,230.3,1.768,386.86,86.8,50.2,0
885.9,31.4,1.009,231.0,1.833,402.39,84.1,51.7,0
536.0,21.8,0.816,231.6,1.176,258.73,84.2,35.0,0
1123.4,40.0,1.33,232.7,2.293,506.83,83.8,69.7,0
424.5,26.1,1.046,230.0,0.875,191.2,86.2,40.5,0
588.4,38.1,0.832,220.2,1.272,266.05,84.6,53.9,0
710.5,21.7,1.447,232.7,1.476,326.18,86.2,42.7,0
809.1,43.9,1.345,230.5,1.771,387.7,86.0,67.6,0
490.9,24.8,1.483,225.5,1.043,223.43,84.0,43.2,0
337.8,42.1,1.192,222.2,0.79,166.62,82.9,55.5,0
932.7,40.2,0.878,237.7,1.966,443.96,85.3,62.3,0
546.4,44.2,0.781,236.2,1.152,258.42,85.6,59.9,0
897.5,31.9,1.163,233.5,1.873,415.55,84.7,55.4,0
385.2,38.2,1.481,226.6,0.849,182.71,82.8,52.7,0
777.4,29.3,1.127,217.4,1.639,338.61,85.9,49.8,0
839.1,24.6,1.382,233.8,1.724,382.92,83.8,48.3,0
262.2,31.1,0.829,231.8,0.586,129.0,82.4,41.0,0
603.9,24.1,0.907,228.1,1.315,284.94,85.7,38.7,0
361.3,44.6,1.406,235.6,0.781,174.74,83.5,58.1,0
276.0,22.4,1.257,234.2,0.613,136.41,81.7,33.8,0
1388.0,34.7,1.481,230.9,2.911,638.4,80.5,70.9,0
586.8,35.7,1.275,230.2,1.169,255.66,85.7,52.9,0
1171.8,33.5,0.949,230.3,2.517,1153.13,83.4,61.3,1
505.6,36.6,1.031,233.4,1.152,255.32,83.2,52.6,0
1017.8,22.9,1.401,225.7,2.052,439.92,85.7,50.3,0
1112.3,33.9,1.052,232.1,2.206,486.43,84.8,62.9,0
914.8,27.2,0.755,225.4,1.896,405.98,83.8,49.1,0
765.9,43.5,0.936,236.7,1.566,352.13,87.5,65.4,0
694.2,39.1,1.016,232.7,1.526,337.37,84.3,60.1,0
618.6,44.3,0.597,226.6,1.331,286.5,85.5,60.1,0
1315.4,20.9,1.244,230.4,2.72,595.4,84.3,53.9,0
1196.7,27.1,0.609,225.7,2.423,519.51,84.3,54.7,0
1358.0,24.9,0.905,237.5,2.866,646.74,82.1,57.4,0
349.2,20.3,1.305,238.1,0.821,185.83,81.5,33.9,0
1077.0,26.1,0.968,233.5,2.259,500.99,86.3,53.6,0
1326.0,37.0,1.342,237.8,2.816,636.14,83.1,70.7,0
417.5,25.8,0.842,230.8,0.852,186.75,82.1,39.7,0
279.8,32.7,1.458,233.8,0.729,162.03,83.8,44.2,0
1089.3,42.2,0.709,236.1,2.243,503.17,84.2,67.7,0
889.4,37.3,0.538,230.0,1.86,406.3,84.6,58.8,0
1210.2,29.9,1.372,230.4,2.511,549.51,82.7,59.8,0
367.7,29.3,1.252,234.7,0.733,163.52,83.3,43.4,0
1154.3,31.4,0.732,233.2,2.425,537.2,84.6,58.7,0
442.0,24.4,1.485,226.2,0.891,191.56,83.2,42.4,0
396.4,35.9,1.002,219.1,0.83,172.82,83.5,48.4,0
397.1,29.1,1.451,229.1,0.873,190.08,86.8,44.5,0
1177.5,41.3,1.005,219.5,2.349,489.83,84.1,69.3,0
998.2,38.9,0.972,225.0,2.029,433.77,85.6,63.6,0
827.7,35.3,0.949,225.6,1.75,375.18,84.0,58.2,0
630.6,29.1,0.835,227.2,1.315,283.71,83.4,45.9,0
1252.6,25.2,1.034,234.1,2.569,571.34,84.4,54.8,0
670.9,39.4,0.953,235.2,1.383,309.04,86.0,57.4,0
1179.9,32.2,0.537,232.5,2.421,534.87,85.3,57.9,0
727.0,25.6,0.76,233.2,1.501,332.54,84.9,43.5,0
652.3,24.9,0.713,233.3,1.283,284.37,86.0,41.0,0
755.2,24.1,1.367,217.5,1.593,329.16,82.4,45.6,0
561.7,39.4,1.099,230.1,1.156,252.55,85.0,55.0,0
1097.1,25.7,1.264,221.0,2.328,488.81,85.2,54.1,0
803.3,33.2,1.457,232.5,1.693,374.01,84.3,55.5,0
478.7,31.3,1.144,219.5,1.172,244.4,85.0,47.7,0
1279.5,34.5,1.483,229.1,2.716,591.11,82.5,67.2,0
660.7,41.9,0.812,232.7,1.397,308.96,84.7,59.6,0
852.3,41.7,0.686,224.4,1.81,385.77,84.7,62.6,0
1287.8,31.3,0.903,234.8,2.547,568.26,84.2,59.7,0
949.1,20.4,0.971,232.5,2.015,445.17,84.3,44.0,0
340.3,30.7,1.395,231.9,0.74,163.02,82.3,46.2,0
1327.8,35.2,1.06,233.5,2.748,609.6,81.4,66.2,0
953.2,33.9,0.792,228.2,1.944,421.38,84.4,59.2,0
601.9,36.3,1.243,230.8,1.271,278.66,84.8,55.1,0
367.1,23.9,1.006,230.1,0.799,174.69,83.8,36.7,0
1152.8,36.2,0.662,229.9,2.379,519.62,83.0,62.8,0
944.1,24.6,1.077,226.6,1.965,423.13,85.2,49.9,0
840.2,38.8,1.411,223.8,1.79,380.45,85.6,63.7,0
1272.7,28.5,1.343,228.3,2.56,555.19,81.8,60.6,0
1146.3,37.7,1.087,228.0,2.501,541.88,83.9,65.7,0
382.0,21.2,0.877,226.3,0.841,180.74,83.2,31.8,0
574.1,30.2,0.587,234.3,1.23,273.63,84.6,45.4,0
498.2,37.6,0.97,224.1,1.065,226.88,83.6,52.5,0
1092.7,25.7,1.252,229.1,2.23,485.45,84.0,52.9,0
240.2,39.9,0.86,235.8,0.571,127.91,81.9,48.4,0
883.9,35.8,0.735,234.5,1.855,413.27,86.8,57.1,0
1115.0,34.7,1.431,236.1,2.401,538.55,84.1,63.2,0
1252.1,28.8,1.322,227.0,2.703,583.03,84.3,60.5,0
610.5,32.1,1.138,233.9,1.384,307.52,86.1,48.3,0
1185.5,34.9,0.637,224.7,2.349,501.5,82.2,61.3,0
332.8,31.8,0.645,228.6,0.707,153.46,82.5,40.5,0
1215.7,37.5,0.603,229.1,2.516,547.55,84.7,65.0,0
353.0,30.8,1.116,227.1,0.773,166.7,83.2,42.5,0
676.7,25.1,0.616,228.2,1.407,305.04,84.7,41.1,0
1156.8,25.3,1.343,227.5,2.299,496.89,84.5,57.5,0
379.9,20.1,1.493,225.1,0.9,192.52,84.3,36.1,0
475.1,27.5,0.866,234.3,0.927,206.38,83.9,42.0,0
1066.7,38.7,0.954,229.1,2.141,465.99,84.0,66.1,0
1064.0,39.9,1.212,231.0,2.178,842.55,81.9,67.7,1
969.4,25.1,1.437,230.8,2.031,445.31,84.8,50.2,0
1032.7,44.0,1.394,230.3,2.098,458.96,84.1,70.3,0
851.3,32.6,0.558,230.5,1.71,374.38,84.0,49.7,0
502.2,42.9,0.669,228.5,1.138,247.03,83.9,56.5,0
614.8,37.7,1.255,237.1,1.324,298.32,84.2,55.2,0
417.9,38.1,1.189,233.8,0.955,212.12,83.7,51.8,0
1290.1,22.1,0.633,230.1,2.572,562.26,82.3,50.8,0
900.1,25.5,1.002,227.8,1.873,405.28,85.3,47.9,0
681.0,20.2,1.281,229.4,1.44,313.72,85.0,40.2,0
754.4,37.9,0.719,232.1,1.543,340.18,86.3,56.3,0
1336.7,28.6,1.371,237.5,2.768,624.55,81.6,61.8,0
384.0,39.7,0.553,223.1,0.741,157.02,85.0,48.6,0
903.5,28.5,1.282,233.3,1.921,425.86,86.0,53.2,0
807.1,40.5,1.116,235.6,1.69,378.41,86.5,64.4,0
933.7,23.3,0.815,222.6,1.919,405.68,85.1,46.3,0
221.7,24.3,1.221,229.1,0.571,124.37,81.4,37.1,0
1246.5,28.5,1.282,224.7,2.607,556.52,82.5,59.3,0
1318.5,30.2,1.434,232.2,2.723,600.56,84.1,63.5,0
878.2,28.7,0.868,228.2,1.773,384.3,86.0,50.6,0
1036.0,39.1,1.186,229.3,2.237,487.36,83.4,65.6,0
1307.0,22.4,1.103,227.9,2.625,568.34,83.4,55.2,0
1048.7,28.8,1.025,233.6,2.209,490.2,83.6,52.7,0
383.0,40.9,1.39,231.1,0.797,174.94,83.6,55.1,0
891.5,21.7,0.503,231.2,1.876,411.92,85.7,43.7,0
928.1,43.6,0.782,230.8,1.989,436.18,86.3,65.5,0
709.0,44.7,1.038,232.9,1.419,313.88,85.2,65.0,0
1083.7,22.2,0.678,228.7,2.246,770.26,84.1,47.9,1
1321.2,27.3,1.408,238.5,2.758,625.01,82.3,60.7,0
1310.7,29.3,1.148,223.8,2.743,583.3,83.5,61.6,0
741.0,39.4,0.978,221.4,1.589,811.49,85.8,59.0,1
335.9,34.9,1.315,221.0,0.724,152.03,82.8,46.1,0
1381.8,36.1,0.951,219.6,2.836,591.74,79.8,69.0,0
